115  34.42569271  135.23659707
120 Linear Feature 23
111  34.42659253  135.23578583 51
111  34.42605722  135.23630727
112  34.42605722  135.23630727  34.42607827  135.23661721 51
115  34.42577152  135.23669378
120 Linear Feature 24
112  34.42566712  135.23564816  34.42539306  135.23556381 51
115  34.42530444  135.23593711
120 Linear Feature 23
111  34.42620426  135.23512587 51
111  34.42566894  135.23564730
112  34.42566894  135.23564730  34.42568999  135.23595725 51
115  34.42538324  135.23603382
120 Linear Feature 24
112  34.42521880  135.23509981  34.42494474  135.23501546 51
115  34.42485612  135.23538876
120 Linear Feature 23
111  34.42575594  135.23457752 51
111  34.42522062  135.23509896
112  34.42522062  135.23509896  34.42524168  135.23540890 51
115  34.42493492  135.23548547
120 Linear Feature 24
112  34.42479450  135.23446897  34.42452044  135.23438462 51
115  34.42443182  135.23475792
120 Linear Feature 23
111  34.42533164  135.23394668 51
111  34.42479632  135.23446812
112  34.42479632  135.23446812  34.42481737  135.23477806 51
115  34.42451062  135.23485464
120 Linear Feature 24
112  34.42440222  135.23384784  34.42412816  135.23376348 51
115  34.42403954  135.23413679
120 Linear Feature 23
111  34.42493936  135.23332555 51
111  34.42440404  135.23384698
112  34.42440404  135.23384698  34.42442509  135.23415693 51
115  34.42411834  135.23423350
120 Linear Feature 24
112  34.42956804  135.24005271  34.42929399  135.23996836 51
115  34.42920537  135.24034166
120 Linear Feature 23
111  34.43010519  135.23953042 51
111  34.42956987  135.24005186
112  34.42956987  135.24005186  34.42959092  135.24036180 51
115  34.42928417  135.24043837
120 Linear Feature 24
112  34.42999728  135.24071894  34.42972322  135.24063459 51
115  34.42963460  135.24100789
120 Linear Feature 23
111  34.43053442  135.24019665 51
111  34.42999911  135.24071809
112  34.42999911  135.24071809  34.43002016  135.24102803 51
115  34.42971340  135.24110461
120 Linear Feature 24
112  34.43041832  135.24136529  34.43014426  135.24128094 51
115  34.43005564  135.24165424
120 Linear Feature 23
111  34.43095546  135.24084300 51
111  34.43042014  135.24136444
112  34.43042014  135.24136444  34.43044120  135.24167438 51
115  34.43013444  135.24175095
120 Linear Feature 24
112  34.43084755  135.24197186  34.43057350  135.24188751 51
115  34.43048488  135.24226081
120 Linear Feature 23
111  34.43138470  135.24144958 51
111  34.43084938  135.24197101
112  34.43084938  135.24197101  34.43087043  135.24228095 51
115  34.43056368  135.24235753
120 Linear Feature 24
112  34.43126859  135.24260827  34.43099453  135.24252392 51
115  34.43090591  135.24289722
120 Linear Feature 23
111  34.43180573  135.24208599 51
111  34.43127042  135.24260742
112  34.43127042  135.24260742  34.43129147  135.24291736 51
115  34.43098471  135.24299394
120 Linear Feature 24
112  34.43169510  135.24323475  34.43142104  135.24315040 51
115  34.43133242  135.24352370
120 Linear Feature 23
111  34.43223224  135.24271246 51
111  34.43169692  135.24323389
112  34.43169692  135.24323389  34.43171797  135.24354384 51
115  34.43141122  135.24362041
120 Linear Feature 24
112  34.43211340  135.24387779  34.43183934  135.24379344 51
115  34.43175072  135.24416674
120 Linear Feature 23
111  34.43265054  135.24335551 51
111  34.43211522  135.24387694
112  34.43211522  135.24387694  34.43213627  135.24418688 51
115  34.43182952  135.24426346
120 Linear Feature 24
112  34.43260278  135.24463354  34.43232872  135.24454919 51
115  34.43224010  135.24492249
120 Linear Feature 23
111  34.43313992  135.24411126 51
111  34.43260461  135.24463269
112  34.43260461  135.24463269  34.43262566  135.24494263 51
115  34.43231891  135.24501921
120 Linear Feature 24
112  34.43303475  135.24527328  34.43276069  135.24518893 51
115  34.43267208  135.24556223
120 Linear Feature 23
111  34.43357190  135.24475099 51
111  34.43303658  135.24527243
112  34.43303658  135.24527243  34.43305763  135.24558237 51
115  34.43275088  135.24565895
120 Linear Feature 24
112  34.43345032  135.24589976  34.43317626  135.24581541 51
115  34.43308765  135.24618871
120 Linear Feature 23
111  34.43398746  135.24537748 51
111  34.43345215  135.24589891
112  34.43345215  135.24589891  34.43347320  135.24620885 51
115  34.43316644  135.24628543
120 Linear Feature 24
112  34.43385495  135.24648647  34.43358089  135.24640212 51
115  34.43349228  135.24677542
120 Linear Feature 23
111  34.43439210  135.24596419 51
111  34.43385678  135.24648562
112  34.43385678  135.24648562  34.43387783  135.24679556 51
115  34.43357108  135.24687214
120 Linear Feature 24
112  34.43421584  135.24701352  34.43394178  135.24692917 51
115  34.43385316  135.24730247
120 Linear Feature 23
111  34.43475298  135.24649123 51
111  34.43421767  135.24701267
112  34.43421767  135.24701267  34.43423872  135.24732261 51
115  34.43393196  135.24739919
120 Linear Feature 24
112  34.43457673  135.24755714  34.43430267  135.24747279 51
115  34.43421405  135.24784609
120 Linear Feature 23
111  34.43511387  135.24703486 51
111  34.43457856  135.24755629
112  34.43457856  135.24755629  34.43459961  135.24786623 51
115  34.43429285  135.24794281
120 Linear Feature 24
112  34.43496496  135.24812066  34.43469090  135.24803631 51
115  34.43460228  135.24840961
120 Linear Feature 23
111  34.43550210  135.24759837 51
111  34.43496678  135.24811981
112  34.43496678  135.24811981  34.43498784  135.24842975 51
115  34.43468108  135.24850632
120 Linear Feature 24
112  34.43536685  135.24875047  34.43509280  135.24866612 51
115  34.43500418  135.24903942
120 Linear Feature 23
111  34.43590400  135.24822818 51
111  34.43536868  135.24874962
112  34.43536868  135.24874962  34.43538973  135.24905956 51
115  34.43508298  135.24913614
120 Linear Feature 24
112  34.43580703  135.24941012  34.43553297  135.24932577 51
115  34.43544435  135.24969907
120 Linear Feature 23
111  34.43634417  135.24888784 51
111  34.43580885  135.24940927
112  34.43580885  135.24940927  34.43582991  135.24971921 51
115  34.43552315  135.24979579
120 Linear Feature 24
112  34.43624447  135.25003994  34.43597041  135.24995559 51
115  34.43588179  135.25032889
120 Linear Feature 23
111  34.43678161  135.24951766 51
111  34.43624629  135.25003909
112  34.43624629  135.25003909  34.43626735  135.25034903 51
115  34.43596059  135.25042561
120 Linear Feature 24
112  34.43672565  135.25076258  34.43645159  135.25067823 51
115  34.43636298  135.25105153
120 Linear Feature 23
111  34.43726280  135.25024030 51
111  34.43672748  135.25076173
112  34.43672748  135.25076173  34.43674853  135.25107167 51
115  34.43644177  135.25114825
120 Linear Feature 4
112  34.42709749  135.23571105  34.42699875  135.23602595 51
115  34.42727620  135.23617253
120 Linear Feature 3
111  34.42668598  135.23513414 51
111  34.42709742  135.23570915
112  34.42709742  135.23570915  34.42731171  135.23565720 51
115  34.42742028  135.23602437
120 Linear Feature 4
112  34.42764374  135.23526677  34.42754499  135.23558167 51
115  34.42782244  135.23572825
120 Linear Feature 3
111  34.42723222  135.23468986 51
111  34.42764366  135.23526488
112  34.42764366  135.23526488  34.42785795  135.23521292 51
115  34.42796653  135.23558010
120 Linear Feature 4
112  34.42915669  135.23378970  34.42905794  135.23410460 51
115  34.42933539  135.23425118
120 Linear Feature 3
111  34.42874517  135.23321279 51
111  34.42915661  135.23378781
112  34.42915661  135.23378781  34.42937090  135.23373585 51
115  34.42947947  135.23410302
120 Linear Feature 4
112  34.42863948  135.23430146  34.42854073  135.23461637 51
115  34.42881818  135.23476294
120 Linear Feature 3
111  34.42822796  135.23372456 51
111  34.42863940  135.23429957
112  34.42863940  135.23429957  34.42885370  135.23424761 51
115  34.42896227  135.23461479
120 Linear Feature 4
112  34.42815270  135.23476251  34.42805395  135.23507742 51
115  34.42833140  135.23522399
120 Linear Feature 3
111  34.42774118  135.23418560 51
111  34.42815262  135.23476062
112  34.42815262  135.23476062  34.42836692  135.23470866 51
115  34.42847549  135.23507584
120 Linear Feature 1
111  34.42887507  135.23695794 58
111  34.42925537  135.23752965
112  34.42925537  135.23752965  34.42927039  135.23800332 58
115  34.42949876  135.23796305
120 Linear Feature 2
112  34.42956949  135.23790891  34.42955616  135.23752915 58
115  34.42925522  135.23752942
120 Linear Feature 1
111  34.42852368  135.23723688 58
111  34.42890397  135.23780859
112  34.42890397  135.23780859  34.42891900  135.23828226 58
115  34.42914736  135.23824199
120 Linear Feature 2
112  34.42921809  135.23818785  34.42920476  135.23780808 58
115  34.42890383  135.23780836
120 Linear Feature 1
111  34.42761591  135.23802803 51
111  34.42799620  135.23859975
112  34.42799620  135.23859975  34.42801123  135.23907342 51
115  34.42823959  135.23903314
120 Linear Feature 2
112  34.42831032  135.23897900  34.42829700  135.23859924 51
115  34.42799606  135.23859952
120 Linear Feature 1
111  34.42821411  135.23749248 51
111  34.42859441  135.23806419
112  34.42859441  135.23806419  34.42860944  135.23853787 51
115  34.42883780  135.23849759
120 Linear Feature 2
112  34.42890853  135.23844345  34.42889520  135.23806369 51
115  34.42859427  135.23806396
120 Linear Feature 1
111  34.42872489  135.23695135 51
111  34.42910519  135.23752306
112  34.42910519  135.23752306  34.42912021  135.23799673 51
115  34.42934858  135.23795646
120 Linear Feature 2
112  34.42941931  135.23790232  34.42940598  135.23752255 51
115  34.42910504  135.23752283
120 Linear Feature 1
111  34.42933690  135.23643253 51
111  34.42971720  135.23700424
112  34.42971720  135.23700424  34.42973223  135.23747791 51
115  34.42996059  135.23743764
120 Linear Feature 2
112  34.43003132  135.23738350  34.43001799  135.23700374 51
115  34.42971705  135.23700401
120 Linear Feature 1
111  34.42985567  135.23590979 51
111  34.43023596  135.23648150
112  34.43023596  135.23648150  34.43025099  135.23695517 51
115  34.43047935  135.23691490
120 Linear Feature 2
112  34.43055008  135.23686076  34.43053675  135.23648099 51
115  34.43023582  135.23648127
120 Linear Feature 24
112  34.43716583  135.25142887  34.43689177  135.25134452 51
115  34.43680315  135.25171782
120 Linear Feature 23
111  34.43770297  135.25090659 51
111  34.43716765  135.25142802
112  34.43716765  135.25142802  34.43718870  135.25173796 51
115  34.43688195  135.25181454
120 Linear Feature 52
111  34.42115442  135.22669277 22
115  34.42071278  135.22712131
120 Linear Feature 51
111  34.42074183  135.22605619 22
115  34.42028290  135.22649521
120 Linear Feature 50
111  34.42031115  135.22541404 22
115  34.41990488  135.22580654
120 Linear Feature 49
111  34.41982699  135.22487822 22
115  34.41942302  135.22524753
120 Linear Feature 48
111  34.41931373  135.22506275 22
115  34.41989138  135.22513371
120 Linear Feature 47
112  34.41932935  135.22516920  34.41932154  135.22517157 22
115  34.41982308  135.22549803
120 Linear Feature 46
111  34.41921421  135.22532770 22
115  34.41956938  135.22586471
120 Linear Feature 45
111  34.41888635  135.22543889 22
115  34.41882585  135.22612493
120 Linear Feature 44
111  34.41893319  135.22579374 22
115  34.41886488  135.22647978
120 Linear Feature 37
112  34.41999296  135.22795013  34.41999101  135.22771593 51
111  34.41981406  135.22752301 51
111  34.41898427  135.22626905
112  34.41898427  135.22626905  34.41880864  135.22603958 51
111  34.41894914  135.22570839 51
115  34.41942337  135.22524708
120 Linear Feature 10
111  34.42826890  135.23837961 20
111  34.42806133  135.23806343 20
111  34.42775086  135.23802472 20
111  34.42763732  135.23786986 20
111  34.42748652  135.23803547 20
111  34.42758232  135.23820539 20
111  34.42755393  135.23853877 20
115  34.42773667  135.23879042
120 Linear Feature 9
111  34.42865461  135.23749151 20
111  34.42831642  135.23744877 20
111  34.42821948  135.23729252 20
111  34.42804984  135.23746346 20
111  34.42815890  135.23761705 20
111  34.42816551  135.23803640 20
115  34.42834506  135.23829148
120 Linear Feature 8
111  34.42937810  135.23732004 20
111  34.42913910  135.23698585 20
111  34.42884586  135.23693786 20
111  34.42874176  135.23679921 20
111  34.42858634  135.23695030 20
111  34.42869924  135.23710850 20
111  34.42865226  135.23749245 20
115  34.42885061  135.23779877
120 Linear Feature 7
111  34.42977401  135.23643036 20
115  34.42996883  135.23673168
120 terminalCargoSepLine
111  34.43048414  135.23608898
112  34.43048414  135.23608898  34.43055328  135.23618805 20
111  34.43048178  135.23628079 20
111  34.42791683  135.23877450
112  34.42791683  135.23877450  34.42779111  135.23887737 20
111  34.42768111  135.23877068 20
111  34.42695195  135.23766570
112  34.42695195  135.23766570  34.42684509  135.23752853 20
111  34.42691423  135.23739136 20
111  34.42951031  135.23483843
112  34.42951031  135.23483843  34.42957945  135.23476603 20
113  34.42970517  135.23484224 20
120 Linear Feature 6
111  34.43050730  135.23621758 20
111  34.43030130  135.23591641 20
111  34.42994899  135.23586453 20
111  34.42987291  135.23573876 20
111  34.42971585  135.23588614 20
111  34.42980812  135.23602660 20
111  34.42977419  135.23643060 20
111  34.42943006  135.23638799 20
111  34.42932706  135.23622786 20
111  34.42917074  135.23637771 20
111  34.42926526  135.23652021 20
111  34.42923981  135.23689189 20
115  34.42941431  135.23715632
120 Linear Feature 28
111  34.42195215  135.23022554 20
111  34.42230359  135.22993368 20
111  34.42266348  135.23005810 20
111  34.42283410  135.22990944 20
111  34.42296206  135.23009526 20
111  34.42279544  135.23025038 20
115  34.42281410  135.23068343
120 Linear Feature 27
111  34.42200563  135.22919759 20
111  34.42204668  135.22917093 20
111  34.42212146  135.22928113 20
111  34.42221676  135.22919226 20
112  34.42228127  135.22919937  34.42227981  135.22919937 20
111  34.42233112  135.22914427 20
111  34.42240737  135.22925803 20
111  34.42235605  135.22932024 20
111  34.42235965  135.22942703 20
111  34.42234822  135.22980111 20
115  34.42230250  135.22993619
120 Linear Feature 29
111  34.42219351  135.22921289 20
111  34.42231931  135.22941037 20
111  34.42236447  135.22942210 20
111  34.42246446  135.22933998 20
111  34.42272252  135.22971342 20
111  34.42269994  135.22982877 20
111  34.42272897  135.22988156 20
111  34.42265962  135.22995782 20
111  34.42251930  135.22974470 20
115  34.42230405  135.22993145
120 Linear Feature 26
111  34.42123009  135.22917335 20
111  34.42146985  135.22894764 20
111  34.42172397  135.22894337 20
111  34.42201165  135.22868517 20
111  34.42212897  135.22885903 20
111  34.42194228  135.22908115 20
111  34.42200451  135.22919431 20
111  34.42198031  135.22935776 20
111  34.42186788  135.22936419 20
115  34.42156003  135.22965451
120 Linear Feature 25
111  34.42323652  135.23145328 20
115  34.42296265  135.23170868
120 Linear Feature 24
111  34.42364814  135.23207185 20
115  34.42338707  135.23233761
120 Linear Feature 23
111  34.42405143  135.23268175 20
115  34.42377685  135.23293868
120 Linear Feature 22
111  34.42445397  135.23329740 20
115  34.42417539  135.23355918
120 Linear Feature 21
111  34.42486638  135.23390115 20
115  34.42459299  135.23415974
120 Linear Feature 20
111  34.42527534  135.23452467 20
115  34.42502037  135.23477566
120 Linear Feature 19
111  34.42568425  135.23513003 20
115  34.42543927  135.23537987
120 Linear Feature 18
111  34.42610652  135.23575807 20
115  34.42588114  135.23597842
120 Linear Feature 17
111  34.42248069  135.23102123 20
111  34.42281785  135.23068179 20
111  34.42288071  135.23078223 20
111  34.42319500  135.23085843 20
111  34.42335030  135.23071402 20
111  34.42346182  135.23089497 20
111  34.42326357  135.23105933 20
111  34.42323500  135.23145419 20
111  34.42357014  135.23149599 20
111  34.42375997  135.23130027 20
111  34.42388593  135.23148953 20
111  34.42367659  135.23167665 20
111  34.42364820  135.23207238 20
111  34.42396754  135.23211539 20
111  34.42417334  135.23191107 20
111  34.42429220  135.23209604 20
111  34.42408463  135.23229390 20
111  34.42405270  135.23268104 20
111  34.42436672  135.23271975 20
111  34.42456187  135.23252188 20
111  34.42468783  135.23268964 20
111  34.42448913  135.23288321 20
111  34.42445542  135.23330045 20
111  34.42479250  135.23333701 20
111  34.42497701  135.23315635 20
111  34.42509942  135.23332841 20
111  34.42490605  135.23350262 20
111  34.42486524  135.23390266 20
111  34.42521474  135.23394353 20
111  34.42539748  135.23378007 20
111  34.42550925  135.23394783 20
112  34.42531232  135.23412204  34.42531232  135.23411989 20
111  34.42527506  135.23452424 20
111  34.42560682  135.23455650 20
111  34.42579488  135.23437153 20
111  34.42592439  135.23455650 20
111  34.42571504  135.23473931 20
111  34.42568488  135.23513076 20
111  34.42602196  135.23516302 20
111  34.42618518  135.23499956 20
111  34.42627389  135.23521464 20
111  34.42613018  135.23535659 20
111  34.42610712  135.23575879 20
111  34.42643888  135.23577599 20
111  34.42654710  135.23567060 20
111  34.42666064  135.23586202 20
111  34.42654888  135.23595451 20
111  34.42650807  135.23638252 20
115  34.42627034  135.23658469
120 Linear Feature 16
111  34.42931919  135.23549073 20
115  34.42913260  135.23522073
120 Linear Feature 15
111  34.42888949  135.23589148 20
115  34.42871225  135.23562714
120 Linear Feature 14
111  34.42845275  135.23629629 20
115  34.42828479  135.23604943
120 Linear Feature 13
111  34.42787160  135.23645948 20
115  34.42804632  135.23669675
120 Linear Feature 35
111  34.42025558  135.22774223 20
111  34.42614332  135.23655179
112  34.42614332  135.23655179  34.42620618  135.23670801 20
111  34.42634333  135.23662107 20
115  34.42938238  135.23364209
120 Linear Feature 34
112  34.42887213  135.23397116  34.42887462  135.23397116 20
115  34.42867085  135.23367277
120 Linear Feature 33
111  34.42816224  135.23418639 20
115  34.42837915  135.23450841
120 Linear Feature 32
111  34.42766144  135.23466679 20
115  34.42788401  135.23499528
120 Linear Feature 31
111  34.42715011  135.23516330 20
115  34.42737373  135.23549412
120 Linear Feature 30
111  34.42687768  135.23595587 20
111  34.42663092  135.23557485 20
111  34.42666209  135.23529459 20
111  34.42650364  135.23505842 20
111  34.42666167  135.23489173 20
111  34.42681063  135.23513655 20
111  34.42715021  135.23516525 20
111  34.42717297  135.23477453 20
111  34.42701547  135.23455379 20
111  34.42716841  135.23439596 20
111  34.42734203  135.23464719 20
111  34.42766193  135.23466658 20
111  34.42767526  135.23426421 20
111  34.42752597  135.23405414 20
111  34.42768726  135.23390708 20
111  34.42783255  135.23414140 20
111  34.42816311  135.23418664 20
111  34.42819777  135.23379235 20
111  34.42803515  135.23356127 20
111  34.42819243  135.23341260 20
111  34.42837371  135.23365338 20
111  34.42867095  135.23367277 20
111  34.42868828  135.23327686 20
111  34.42854033  135.23307163 20
111  34.42868961  135.23293104 20
111  34.42884956  135.23316858 20
111  34.42909082  135.23312334 20
115  34.42948403  135.23365823
120 Linear Feature 12
111  34.42731360  135.23702435 20
111  34.42749816  135.23728607 20
111  34.42749230  135.23764332 20
111  34.42754694  135.23771903 20
111  34.42741424  135.23784915 20
111  34.42735179  135.23775925 20
111  34.42710980  135.23774032 20
115  34.42690294  135.23745404
120 Linear Feature 11
111  34.42962214  135.23481536 20
111  34.42977826  135.23504336 20
111  34.42977826  135.23541116 20
111  34.42983326  135.23551870 20
111  34.42967182  135.23566281 20
111  34.42960085  135.23556817 20
111  34.42931877  135.23549074 20
111  34.42932586  135.23581552 20
111  34.42939151  135.23592522 20
111  34.42923716  135.23608438 20
111  34.42916442  135.23595963 20
111  34.42888943  135.23589080 20
111  34.42888233  135.23620913 20
111  34.42897459  135.23631883 20
111  34.42881847  135.23648659 20
111  34.42872621  135.23634033 20
111  34.42845300  135.23629732 20
111  34.42846364  135.23662640 20
111  34.42854880  135.23674039 20
111  34.42839091  135.23688665 20
111  34.42829688  135.23677481 20
111  34.42804673  135.23669738 20
111  34.42804318  135.23702431 20
111  34.42812834  135.23714475 20
111  34.42796157  135.23730822 20
111  34.42787286  135.23718347 20
111  34.42758901  135.23712325 20
115  34.42743998  135.23689526
120 Linear Feature 38
112  34.42012552  135.22560547  34.42026036  135.22546783 51
111  34.42045906  135.22563988 51
111  34.42100726  135.22645713
112  34.42100726  135.22645713  34.42111016  135.22665714 51
111  34.42100371  135.22682919 51
111  34.42025149  135.22757331
112  34.42025149  135.22757331  34.42002440  135.22776042 51
115  34.41999247  135.22795183
120 Linear Feature 40
112  34.41907056  135.22558765  34.41929499  135.22546700 51
111  34.41947309  135.22563416 51
111  34.42039466  135.22701257
112  34.42039466  135.22701257  34.42050980  135.22728226 51
115  34.42031068  135.22751185
120 Linear Feature 43
111  34.41920916  135.22608492 22
115  34.41905963  135.22543887
120 Linear Feature 43
111  34.41902743  135.22654448 22
111  34.41902743  135.22654448 22
115  34.41931078  135.22593714
120 Linear Feature 43
111  34.41916936  135.22666491 22
111  34.41916936  135.22666491 22
115  34.41960528  135.22623393
120 Linear Feature 43
111  34.41925629  135.22685202 22
111  34.41925629  135.22685202 22
115  34.41980221  135.22664900
120 Linear Feature 43
111  34.41924674  135.22706027 22
115  34.41982105  135.22712608
120 Linear Feature 42
112  34.41990628  135.22580659  34.41972254  135.22602129 51
115  34.41992496  135.22631024
120 Linear Feature 66
112  34.44099578  135.25341826  34.44125553  135.25318634 51
115  34.44149550  135.25356651
120 Linear Feature 65
111  34.44034875  135.25313757 51
115  34.44124418  135.25352323
120 Linear Feature 64
111  34.43941289  135.25466531 51
111  34.43932458  135.25487317
112  34.43932458  135.25487317  34.43917392  135.25484482 51
115  34.43909860  135.25510623
120 Linear Feature 63
111  34.43965965  135.25400077 51
111  34.43941549  135.25465901
112  34.43941549  135.25465901  34.43952458  135.25516292 51
115  34.43914795  135.25519757
120 Terminalspot
111  34.43795807  135.24959246 51
111  34.43840673  135.24917601
112  34.43840673  135.24917601  34.43842820  135.24875695 51
115  34.43875449  135.24882462
120 Linear Feature 61
112  34.42912464  135.23901765  34.42901134  135.23912916 51
115  34.42882207  135.23901765
120 Linear Feature 60
111  34.42966021  135.23925382 51
111  34.42890888  135.23892259
112  34.42890888  135.23892259  34.42885689  135.23867211 51
112  34.42866103  135.23868836  34.42866299  135.23868836 51
115  34.42866299  135.23868836
120 Linear Feature 59
112  34.42969557  135.23840557  34.42943367  135.23840557 51
115  34.42937573  135.23806722
120 Linear Feature 58
111  34.43004979  135.23893648 51
111  34.42969558  135.23840556
112  34.42969558  135.23840556  34.42976428  135.23818434 51
115  34.42951741  135.23796832
120 Linear Feature 57
112  34.43067416  135.23787889  34.43057026  135.23728055 51
115  34.43097879  135.23732039
120 Linear Feature 56
111  34.43048647  135.23837704 51
111  34.43076180  135.23764644
112  34.43076180  135.23764644  34.43097220  135.23765904 51
115  34.43102155  135.23738191
120 Linear Feature 41
112  34.41981566  135.22752299  34.42010450  135.22777360 51
115  34.42030684  135.22751411
120 TerminalSpot
111  34.43286415  135.24209059 51
111  34.43333274  135.24164372
112  34.43333274  135.24164372  34.43366989  135.24171300 51
115  34.43369561  135.24133888
120 TerminalSpot
111  34.43244099  135.24144929 51
111  34.43290958  135.24100243
112  34.43290958  135.24100243  34.43324673  135.24107171 51
115  34.43327245  135.24069759
120 TerminalSpot
111  34.43201783  135.24082826 51
111  34.43248641  135.24038139
112  34.43248641  135.24038139  34.43282357  135.24045067 51
115  34.43284928  135.24007655
120 TerminalSpot
111  34.43158910  135.24018022 51
111  34.43205768  135.23973335
112  34.43205768  135.23973335  34.43239484  135.23980263 51
115  34.43242055  135.23942851
120 Linear Feature 39
112  34.41990604  135.22580662  34.42006216  135.22565178 51
111  34.42025554  135.22583028 51
111  34.42081794  135.22666473
112  34.42081794  135.22666473  34.42090664  135.22691420 51
115  34.42076294  135.22706883
120 Linear Feature 54
112  34.44056027  135.25232692  34.44055383  135.25195995 51
115  34.44089958  135.25196291
120 Linear Feature 53
111  34.44018259  135.25266301 51
111  34.44056041  135.25232727
112  34.44056041  135.25232727  34.44088026  135.25236892 51
115  34.44091890  135.25203578
120 Linear Feature 54
112  34.44009631  135.25171825  34.44008987  135.25135129 51
115  34.44043562  135.25135424
120 Linear Feature 53
111  34.43971863  135.25205434 51
111  34.44009645  135.25171861
112  34.44009645  135.25171861  34.44041630  135.25176025 51
115  34.44045494  135.25142711
120 Linear Feature 54
112  34.43969320  135.25110959  34.43968676  135.25074262 51
115  34.44003251  135.25074558
120 Linear Feature 53
111  34.43931552  135.25144568 51
111  34.43969333  135.25110994
112  34.43969333  135.25110994  34.44001319  135.25115159 51
115  34.44005183  135.25081845
120 Linear Feature 54
112  34.43925966  135.25044560  34.43925322  135.25007863 51
115  34.43959897  135.25008158
120 Linear Feature 53
111  34.43888198  135.25078168 51
111  34.43925979  135.25044595
112  34.43925979  135.25044595  34.43957965  135.25048759 51
115  34.43961829  135.25015445
120 Linear Feature 54
112  34.43882992  135.24983233  34.43882348  135.24946536 51
115  34.43916923  135.24946831
120 Linear Feature 53
111  34.43845224  135.25016841 51
111  34.43883006  135.24983268
112  34.43883006  135.24983268  34.43914991  135.24987432 51
115  34.43918855  135.24954119
120 Linear Feature 54
112  34.43162817  135.23916010  34.43162173  135.23879313 51
115  34.43196748  135.23879608
120 Linear Feature 53
111  34.43125049  135.23949618 51
111  34.43162831  135.23916045
112  34.43162831  135.23916045  34.43194816  135.23920209 51
115  34.43198680  135.23886895
120 Linear Feature 54
112  34.43120816  135.23851232  34.43120172  135.23814535 51
115  34.43154747  135.23814830
120 Linear Feature 53
111  34.43083048  135.23884840 51
111  34.43120829  135.23851267
112  34.43120829  135.23851267  34.43152815  135.23855431 51
115  34.43156679  135.23822118
120 Linear Feature 36
111  34.42014172  135.22796453 5
115  34.41984419  135.22793591
120 Linear Feature 146
112  34.43267571  135.23871694  34.43274825  135.23963764 51 101
115  34.43223099  135.23918786
120 Linear Feature 145
111  34.43102904  135.23732483 51 101
112  34.43086931  135.23667739  34.43103123  135.23639571
111  34.43086931  135.23667739
112  34.43086931  135.23667739  34.43113929  135.23648007 51 101
115  34.43145653  135.23677545
120 Linear Feature 144
112  34.43058485  135.23453736  34.43030727  135.23502364 51 101
115  34.43057521  135.23542177
120 Linear Feature 143
111  34.43049443  135.23707037 51 101
111  34.43099499  135.23654194
112  34.43099499  135.23654194  34.43108701  135.23628419 51 101
115  34.43096432  135.23601651
120 Linear Feature 142
111  34.43000639  135.23370681 51 101
112  34.42999183  135.23453302  34.43020796  135.23481468
111  34.42999183  135.23453302
112  34.42999183  135.23453302  34.43019352  135.23479133 51 101
115  34.43058465  135.23453764
120 R
111  34.42867621  135.23961963 51 101
112  34.42798897  135.23936170  34.42767826  135.23963228
111  34.42798897  135.23936170
112  34.42798897  135.23936170  34.42778548  135.23956596 51 101
115  34.42801802  135.24008892
120 R
112  34.42798868  135.23936207  34.42769657  135.23949549 51 101
115  34.42738987  135.23915805
120 R
111  34.42770260  135.23962430 51 101
111  34.43049450  135.23707028
112  34.43049450  135.23707028  34.43074806  135.23696646 51 101
111  34.43102926  135.23732530 51 101
115  34.43277753  135.24004003
120 J4
112  34.42651404  135.23709944  34.42628619  135.23750941 51 101
115  34.42653550  135.23789202
120 J4
112  34.42651312  135.23709914  34.42617074  135.23729020 51 101
115  34.42593253  135.23700243
120 J4
111  34.43000681  135.23370577 51 101
115  34.42620232  135.23740220
120 Linear Feature 3
112  34.42867259  135.23961425  34.42842834  135.23913502 51 101
115  34.42867030  135.23873894
120 Linear Feature 2
112  34.43975422  135.25538800  34.43936601  135.25555517 51 101
115  34.43915079  135.25527237
120 Linear Feature 126
112  34.44061220  135.26057105  34.44058702  135.26047758 51
115  34.44051991  135.26044763
120 Linear Feature 125
112  34.44078921  135.26034332  34.44076920  135.26027650 51
115  34.44069385  135.26026473
120 Linear Feature 124
112  34.44097469  135.26016597  34.44091872  135.26004910 51
115  34.44082083  135.26010124
120 HelipadMarks
111  34.44072871  135.26072644 51
112  34.44073145  135.26057300  34.44067263  135.26050251 51
111  34.44061243  135.26057135 51
114  34.44059739  135.26072478  34.44065005  135.26080357 51
120 HelipadMarks
111  34.44090563  135.26049870 51
112  34.44090836  135.26034527  34.44084954  135.26027477 51
111  34.44078935  135.26034361 51
114  34.44077430  135.26049704  34.44082697  135.26057583 51
120 HelipadMarks
111  34.44109103  135.26032092 51
112  34.44109376  135.26016748  34.44103494  135.26009698 51
111  34.44097475  135.26016582 51
114  34.44095970  135.26031926  34.44101237  135.26039805 51
120 HelipadMarks
111  34.44127279  135.26014166 51
112  34.44127552  135.25998823  34.44121670  135.25991773 51
111  34.44115651  135.25998657 51
114  34.44114146  135.26014000  34.44119413  135.26021879 51
120 Linear Feature 122
112  34.44115581  135.25998673  34.44110673  135.25985923 51
111  34.44098904  135.25993726 51
111  34.44069276  135.26022767 51
111  34.44069454  135.26029220 51
111  34.44054906  135.26044063
112  34.44054906  135.26044063  34.44050598  135.26046307 51
